direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,ai,safety
116.17418861005244,1550.7755989838095,8,4,2,277.5,2775,231.25,109.10860415200993,345,60,29.5,26.16666666666667,12.388390622765419,47,2,beamng,unsafe
96.73815375500222,1893.529723697499,11,9,3,262.5,3915,195.75,125.98883879137863,345,15,14.5,18.75,13.442005058770066,42,2,beamng,unsafe
127.18008183839727,1643.4330764657516,10,9,4,240.0,3615,190.26315789473685,124.65186979207044,345,15,22.0,20.94736842105263,12.093816097974797,47,2,beamng,unsafe
191.65905615326017,1594.1352453686097,5,5,3,180.0,1770,177.0,98.54440623394105,285,60,17.0,19.0,16.0,47,2,beamng,unsafe
162.06437682697583,2225.5292070210157,12,6,4,285.0,4245,235.83333333333331,115.19608886107588,345,45,27.0,25.88888888888889,14.582671942674098,47,2,driver_ai,unsafe
127.18008183839727,1441.3281689188943,5,6,1,105.0,1770,160.9090909090909,124.532182438155,315,15,27.0,25.63636363636364,13.666633071248098,47,2,driver_ai,unsafe
235.36105035453582,2094.867645715843,7,11,1,82.5,2475,137.5,118.98004034290794,330,15,19.5,22.0,14.142135623730953,47,2,beamng,unsafe
325.9964263240555,2139.023758779864,8,11,2,105.0,2940,154.73684210526315,121.37885106048971,315,15,27.0,28.578947368421048,13.865199865599465,47,7,beamng,unsafe
72.49191721726419,2183.6467553551142,9,10,5,120.0,3165,166.57894736842104,113.91424096059635,345,15,12.0,19.105263157894736,14.078332500100267,47,2,beamng,unsafe
8.675194517261549,1624.6939066205566,5,6,1,90.0,1800,163.63636363636363,113.59999417995563,345,45,32.0,28.818181818181817,9.359663764533636,42,12,driver_ai,unsafe
239.43738967899463,1617.0219337284693,6,8,1,97.5,2220,158.57142857142858,113.06490821376788,345,30,19.5,20.928571428571427,13.519638021962646,42,2,beamng,unsafe
0.0,1715.6503855406027,6,6,3,180.0,2130,177.5,108.13764376941084,330,30,24.5,24.5,12.665570127975553,47,2,driver_ai,unsafe
127.18008183839727,1484.4101293696717,11,10,6,240.0,4035,192.14285714285717,129.83113050797792,345,15,17.0,19.61904761904762,14.769583256448405,47,2,driver_ai,unsafe
102.38665564547865,1870.488954655437,6,8,2,112.5,2205,157.5,117.66705449821421,330,15,24.5,22.357142857142854,13.424961520866075,42,2,beamng,unsafe
88.31123842161415,1731.677217003555,9,6,5,285.0,3150,210.0,123.20714265009151,345,30,22.0,21.66666666666667,12.445436468396313,47,2,beamng,unsafe
99.55113442436621,2035.8203260665548,8,6,6,277.5,2805,200.35714285714286,115.85804561917088,315,15,27.0,25.214285714285715,16.64837431543809,47,2,beamng,unsafe
40.0,1925.8291790422866,6,6,4,187.5,2145,178.75,110.64441919952402,330,45,22.0,20.33333333333333,12.638125740085918,47,2,beamng,unsafe
303.72804020842824,2614.770050974032,9,10,6,120.0,3315,174.4736842105263,124.38157268369257,345,15,27.0,27.52631578947368,15.121850419535413,47,2,driver_ai,unsafe
20.0,1102.6562718526488,8,8,4,180.0,2910,181.875,132.67529677750866,345,15,19.5,20.75,13.169567191065926,42,2,beamng,unsafe
41.18081800626967,1421.4062227129602,4,7,5,75.0,1470,133.63636363636363,127.03061386730415,345,15,27.0,25.63636363636364,14.630433581300984,47,7,driver_ai,unsafe
239.43738967899463,1628.463916937246,6,7,1,105.0,2175,167.30769230769232,118.96372078875696,330,15,32.0,26.615384615384613,16.578663124809466,47,2,beamng,unsafe
18.411872957456318,1896.3320597153547,9,8,1,255.0,3255,191.4705882352941,118.39322200743179,330,30,17.0,19.352941176470583,13.516617991854186,47,2,beamng,unsafe
167.6622457812031,1775.4717301948435,9,8,5,240.0,3165,186.17647058823533,116.76433545651716,330,15,27.0,23.764705882352942,15.524286141643113,47,2,beamng,unsafe
40.77496789914136,1669.3651377643619,11,9,2,285.0,3915,195.75,132.34684544786094,345,15,24.5,24.5,14.620191517213446,47,2,driver_ai,unsafe
95.8310237218397,1800.390029129095,7,6,2,240.0,2595,199.61538461538458,115.19985207091094,345,30,22.0,24.69230769230769,12.18690732134989,42,7,beamng,unsafe
95.85405573057407,1786.2215931987173,7,8,3,120.0,2415,161.0,119.68291440301745,330,15,12.0,18.33333333333333,16.779617264870957,47,2,beamng,unsafe
22.352553259558306,1649.9182502562473,10,8,2,255.0,3615,200.83333333333331,121.66952051447487,345,45,22.0,19.777777777777782,11.083298524033337,37,2,driver_ai,unsafe
303.72804020842824,1536.105747853826,6,8,1,120.0,2190,156.42857142857142,115.31677754634607,330,15,14.5,18.785714285714285,13.965153425726538,47,2,beamng,unsafe
84.5803907040383,2000.0847936042442,9,10,2,120.0,3330,175.26315789473685,128.94790547686227,345,15,32.0,27.26315789473684,15.683857290264573,47,2,beamng,unsafe
235.36105035453582,1461.4414674956138,5,5,1,172.5,1740,174.0,101.11379727811632,300,60,22.0,27.5,13.683932183404007,47,12,driver_ai,unsafe
235.36105035453582,1589.0934530761472,6,5,5,240.0,2085,189.54545454545453,123.4072074190775,345,15,12.0,17.454545454545453,15.293276219327929,42,2,beamng,unsafe
146.84250886188426,1735.1630020803345,8,4,1,307.5,2850,237.5,114.37329233697874,345,45,32.0,29.91666666666667,11.807189429420626,47,12,driver_ai,unsafe
95.85405573057407,1494.9894355716085,5,7,1,90.0,1785,148.75,121.62313719025668,345,15,22.0,26.16666666666667,13.202482931462386,42,2,driver_ai,unsafe
134.57702793083573,1718.8134209061536,11,8,2,285.0,4005,210.78947368421046,123.2590677554131,345,30,22.0,21.210526315789476,14.351156004669454,47,2,beamng,unsafe
269.48612805935187,1882.4461613690155,6,6,2,180.0,2145,178.75,102.73600877978471,315,30,32.0,27.0,15.275252316519468,47,2,driver_ai,unsafe
177.15849370950104,2167.183725510161,13,10,5,255.0,4740,206.08695652173915,126.06034201868437,345,15,17.0,18.52173913043478,11.270853388535409,37,2,beamng,unsafe
244.6699438567453,1876.042750867071,7,9,0,105.0,2565,160.3125,121.36552164329868,345,15,24.5,23.875,15.995604865087161,47,2,beamng,unsafe
235.36105035453582,1966.025902825131,9,9,2,172.5,3180,176.66666666666663,126.74339781183431,345,15,14.5,20.055555555555557,15.012854574301846,47,2,beamng,unsafe
87.02449603613024,1611.7632463567945,10,7,3,270.0,3480,204.70588235294116,123.36543738774046,345,15,27.0,28.176470588235286,13.561343392233537,47,2,beamng,unsafe
40.0,1827.8741474299436,11,7,7,292.5,3960,220.0,122.37238250520416,345,30,17.0,19.777777777777782,13.866648860387428,47,2,beamng,unsafe
50.69907550720821,2091.7741323348155,12,11,5,240.0,4305,187.17391304347825,132.54060974853778,345,15,22.0,22.217391304347824,14.779411418942198,47,2,beamng,unsafe
44.71218711908922,2607.310645625991,13,10,3,240.0,4545,197.6086956521739,121.18858431330857,345,30,17.0,18.73913043478261,13.95713123415176,42,2,beamng,unsafe
32.48304868360659,1816.0742752730328,10,11,3,120.0,3630,172.85714285714286,127.07863546574906,345,15,12.0,18.428571428571427,16.120296076010245,47,2,beamng,unsafe
269.48612805935187,1879.0846840497013,6,6,5,187.5,2280,190.0,109.2588669170608,345,30,22.0,22.41666666666667,13.14317524632292,42,2,beamng,unsafe
35.14295454662025,1259.2719772287167,7,9,4,75.0,2535,158.4375,134.47489019794736,330,15,22.0,25.125,14.67086824288188,47,7,beamng,unsafe
60.532587865090335,1785.5962421029653,9,14,4,90.0,3345,145.43478260869566,130.12463125686602,330,15,22.0,21.782608695652176,14.255301139786956,47,2,beamng,unsafe
27.54710056854077,1113.0684729197476,4,2,1,247.5,1290,215.0,86.02325267042627,300,90,19.5,24.5,15.47847968417226,47,2,beamng,unsafe
167.74661140877944,1547.4562642848455,8,9,1,120.0,2925,172.05882352941174,131.18306498855858,345,15,22.0,21.41176470588235,14.336538361122287,47,2,driver_ai,unsafe
40.0,1759.0569524068671,9,13,8,60.0,3195,145.22727272727272,134.26971899135162,330,15,14.5,20.181818181818183,16.205039518159897,47,2,beamng,unsafe
205.2997808084558,2107.0158126251795,8,8,6,180.0,2880,180.0,117.513297119943,345,15,24.5,21.0625,16.318964236433633,47,2,driver_ai,unsafe
25.43772910137012,1490.0585289911971,9,10,4,120.0,3285,172.89473684210526,129.52662588983176,345,30,12.0,20.684210526315788,15.798243178740668,47,2,beamng,unsafe
208.2081710662985,1754.1970867402738,10,6,1,262.5,3525,220.3125,117.59927654433085,345,30,27.0,24.1875,12.496093139457626,47,2,beamng,unsafe
173.75199529677434,2213.391844329917,11,13,3,75.0,3915,163.125,124.39698298190355,345,15,17.0,20.125,12.7322179921646,47,2,beamng,unsafe
28.468581705003565,1536.8773260421951,10,7,5,285.0,3600,211.7647058823529,124.32099316913677,345,15,27.0,26.117647058823533,13.42027593711745,47,2,beamng,unsafe
177.5049295090139,1149.9208994150583,4,5,3,90.0,1395,155.0,125.49900398011131,315,15,37.0,34.22222222222222,5.328701692569688,42,22,driver_ai,unsafe
0.0,1499.9832979978075,8,6,6,270.0,2865,204.64285714285717,126.0876153105208,345,30,17.0,20.214285714285715,11.89344700381908,42,7,driver_ai,unsafe
167.6622457812031,1441.8758165237632,9,7,1,262.5,3210,200.625,132.78124632266412,345,15,27.0,27.0,14.03121520040228,47,2,beamng,unsafe
266.18621004183325,2191.468778187948,11,9,1,240.0,3930,196.5,130.24112253815997,345,15,32.0,27.0,13.784048752090223,47,2,driver_ai,unsafe
40.0,2157.470388506604,10,8,3,247.5,3585,199.16666666666663,107.68072663614824,345,30,14.5,20.33333333333333,16.996731711975947,47,2,beamng,unsafe
70.3420215802759,2184.929942629745,7,7,3,172.5,2415,172.5,95.66963244117002,285,30,22.0,23.42857142857143,14.196147795965564,47,2,beamng,unsafe
205.2997808084558,1922.2138660198007,4,4,2,187.5,1410,176.25,97.13875385241465,285,30,39.5,33.875,12.48436522214886,47,7,beamng,unsafe
29.310900180710433,1628.7442890519887,8,11,2,105.0,2955,155.5263157894737,116.31281253632723,330,15,17.0,20.157894736842106,13.099872068056465,47,2,beamng,unsafe
22.49187249847001,1725.7697401964328,6,7,6,75.0,2220,170.76923076923075,127.75948186768993,345,15,22.0,25.461538461538463,15.490023512001743,47,2,driver_ai,unsafe
20.0,1708.6519192621345,11,7,6,270.0,3975,220.83333333333331,121.32657948235779,345,30,19.5,21.166666666666668,13.462912017836262,42,2,beamng,unsafe
15.011974570875552,2054.1424859333083,11,8,5,285.0,3930,206.84210526315792,120.15571614319336,345,30,27.0,21.473684210526315,14.680342822085636,47,2,beamng,unsafe
303.72804020842824,1801.931133155139,4,7,1,120.0,1500,136.36363636363637,101.42374899156574,300,15,27.0,26.54545454545455,17.63964355630205,47,2,beamng,unsafe
167.6622457812031,1258.7416252617315,7,7,4,187.5,2460,175.71428571428572,139.95990679549655,345,15,29.5,26.285714285714285,16.24116714414582,47,2,beamng,unsafe
40.77496789914136,1449.8799252105787,11,10,4,270.0,3960,188.57142857142856,133.08735814478842,345,15,17.0,21.285714285714285,15.757516293118377,47,2,beamng,unsafe
48.0416485978572,1688.891083012662,9,8,5,270.0,3345,196.7647058823529,119.9870235198323,345,30,17.0,19.058823529411768,12.373931745860373,47,2,beamng,unsafe
96.73815375500222,1444.2476149972076,6,7,2,105.0,2145,165.0,126.87061852987809,330,15,32.0,27.0,13.58732440973515,47,2,beamng,unsafe
20.0,1474.169318356131,6,6,2,165.0,2130,177.5,130.88640112708424,345,15,24.5,24.08333333333333,13.14317524632292,47,7,driver_ai,unsafe
122.58874336577558,1843.2446035630148,9,10,3,120.0,3165,166.57894736842104,120.87458301870001,345,15,17.0,20.157894736842106,14.437754446679161,47,2,beamng,unsafe
13.228701606227839,1472.9980813775815,9,10,2,105.0,3210,168.94736842105263,132.5516676558162,345,15,32.0,24.105263157894736,13.699384299810916,42,2,beamng,unsafe
29.310900180710433,2013.8589611163472,11,8,2,285.0,3855,202.8947368421053,133.93159869946265,345,15,27.0,25.421052631578952,14.69448800875128,47,2,beamng,unsafe
167.6622457812031,1634.716127648607,9,7,4,285.0,3240,202.5,123.9203373139373,330,15,22.0,20.125,12.854352375751958,42,2,beamng,unsafe
8.675194517261549,1997.3454421067584,13,10,4,270.0,4695,204.1304347826087,129.99709172259472,345,15,22.0,23.30434782608696,14.311548339680689,47,2,beamng,unsafe
60.532587865090335,1886.0169154480866,10,8,5,247.5,3540,196.66666666666663,121.95172086617809,345,30,22.0,22.555555555555557,13.425606637327304,47,2,driver_ai,unsafe
205.2997808084558,2536.6052292675918,8,10,2,105.0,2850,158.33333333333334,115.89027377461645,345,15,9.5,17.555555555555557,16.06314699422329,47,2,beamng,unsafe
48.0416485978572,2137.385818896898,9,8,2,240.0,3195,187.94117647058826,118.0112011574152,345,15,27.0,24.94117647058824,14.043925160368614,47,2,driver_ai,unsafe
92.75316473801708,1795.358048076392,11,7,2,292.5,3900,216.66666666666663,125.02222024726468,345,30,22.0,23.11111111111111,16.2066134953498,47,2,beamng,unsafe
177.15849370950104,1986.627804457865,12,10,4,255.0,4410,200.45454545454547,119.19149118224811,345,15,12.0,18.59090909090909,13.600331182161074,47,2,beamng,unsafe
15.011974570875552,1677.31769863577,8,11,3,60.0,2910,153.1578947368421,131.81137366383376,345,15,27.0,24.36842105263158,14.08325069501016,42,2,driver_ai,unsafe
27.717095713613997,1816.996682104713,10,9,9,255.0,3600,189.4736842105264,129.14592661060126,345,15,22.0,22.0,14.509525002200231,47,2,beamng,unsafe
40.0,1967.7207530605249,12,9,7,270.0,4320,205.7142857142857,133.4548765749407,345,15,22.0,23.904761904761905,14.097972707702345,47,2,driver_ai,unsafe
50.69907550720821,2137.8424020714624,8,8,3,187.5,2925,182.8125,126.0824228183691,345,15,24.5,23.875,17.39926363384382,47,2,beamng,unsafe
20.0,1662.5151015575077,5,7,6,97.5,1785,148.75,104.72434053265744,330,15,22.0,24.08333333333333,13.61040247588423,47,7,beamng,unsafe
20.0,2263.152388814798,11,12,8,105.0,3990,173.4782608695652,124.38924515414871,345,15,17.0,19.17391304347826,14.583052027172544,42,2,beamng,unsafe
72.49191721726419,1801.4010318335863,8,9,3,120.0,2925,172.05882352941174,119.1274505769718,345,15,12.0,18.176470588235293,12.069579134519525,47,2,driver_ai,unsafe
149.8932953804139,1808.0740502861768,8,7,3,240.0,2805,187.0,114.61239025515522,330,30,27.0,22.0,14.375905768565215,47,2,beamng,unsafe
127.18008183839727,1817.2683525273992,7,5,5,247.5,2460,205.0,99.56153875869938,345,45,29.5,24.08333333333333,17.495038979347513,47,2,driver_ai,unsafe
177.5049295090139,1262.10014760745,7,7,3,172.5,2565,183.2142857142857,126.66896032653021,345,30,19.5,22.714285714285715,16.567733578204574,47,2,beamng,unsafe
201.4122012976353,1554.1757265942429,6,7,5,120.0,2235,171.9230769230769,129.78589560589722,345,30,22.0,22.76923076923077,15.044313242775342,47,2,beamng,unsafe
22.13774082402075,2569.908122634937,13,13,3,180.0,4680,180.0,134.22856511304772,345,15,27.0,24.5,14.626766822928015,47,2,beamng,unsafe
6.545009041319232,2066.4038600127114,6,6,2,180.0,2145,178.75,131.40467076934522,345,15,32.0,32.0,12.247448713915892,47,7,driver_ai,unsafe
167.6622457812031,2596.408503079004,9,9,3,180.0,3210,178.33333333333337,110.10096376609164,330,15,27.0,22.555555555555557,14.989708403591154,47,2,beamng,unsafe
191.65905615326017,1768.6178155287314,6,3,3,285.0,2070,230.0,101.24228365658294,330,60,37.0,25.88888888888889,19.54734676195465,47,2,beamng,unsafe
122.58874336577558,1832.311160602304,5,10,1,90.0,1890,126.0,107.02336193560731,315,15,17.0,19.666666666666668,15.260697523012796,42,2,beamng,unsafe
239.43738967899463,1988.0762611224973,8,9,3,105.0,2895,170.2941176470588,117.54186473507185,345,15,22.0,22.882352941176467,12.15528136457166,47,2,beamng,unsafe
18.411872957456318,1589.2483876316328,9,8,1,270.0,3240,190.58823529411762,132.75233855191956,345,15,22.0,24.94117647058824,15.909562748586495,47,2,beamng,unsafe
40.0,2248.109424506819,8,9,3,120.0,2895,170.2941176470588,121.85418707034401,345,15,22.0,19.647058823529417,13.297240653479195,47,2,beamng,unsafe
48.0416485978572,2014.4038690454531,12,8,3,270.0,4245,212.25,119.46207557212456,345,15,19.5,21.75,15.039531242695034,47,2,beamng,unsafe
60.532587865090335,1887.9782076882873,9,10,4,120.0,3330,175.26315789473685,116.2967357578124,330,15,17.0,20.42105263157895,11.59090291870802,47,2,beamng,unsafe
96.73815375500222,1941.1603401826528,7,8,5,120.0,2595,173.0,111.15754585272201,345,30,12.0,17.0,15.05545305418162,47,2,beamng,unsafe
35.608987629529686,2100.016184389341,9,11,3,120.0,3285,164.25,112.99640481006465,345,15,14.5,19.0,15.84297951775486,47,2,beamng,unsafe
49.2658996609579,2402.351150828756,9,8,5,240.0,3270,192.35294117647058,111.44924520181983,345,30,7.0,16.11764705882353,16.559633247363823,47,2,beamng,unsafe
120.09649018010694,1683.2452505267938,11,12,4,90.0,3900,169.56521739130434,130.3499724277273,345,15,22.0,20.26086956521739,12.90506267796159,47,2,beamng,unsafe
201.4122012976353,2278.978957335185,5,6,4,105.0,1725,156.8181818181818,105.16810627995731,300,30,32.0,27.0,15.811388300841895,47,2,beamng,unsafe
20.0,1837.8719322867692,8,7,7,240.0,2865,191.0,116.24973118248491,345,30,17.0,17.333333333333332,10.873004286866728,37,2,beamng,unsafe
31.29468932226616,1547.5899030170115,6,8,5,112.5,2175,155.35714285714286,119.67909898847785,330,15,9.5,17.357142857142858,14.325836514379699,42,2,beamng,unsafe
50.69907550720821,1522.8149401966214,9,8,2,270.0,3270,192.35294117647058,131.6983814168575,345,15,17.0,21.11764705882353,16.10948698544606,47,2,beamng,unsafe
72.49191721726419,1550.9370460457833,8,8,1,165.0,2805,175.3125,129.11318617302416,345,15,24.5,24.5,12.869537676233751,47,7,beamng,unsafe
116.17418861005244,1824.7217169550659,9,11,2,97.5,3150,157.5,126.34773444743678,330,15,22.0,22.25,13.36740438529485,47,2,beamng,unsafe
205.2997808084558,1612.533916743432,4,4,2,180.0,1380,172.5,103.10795313650641,315,30,29.5,31.375,6.817945071647322,42,22,driver_ai,unsafe
20.0,1567.4941458651226,7,4,6,285.0,2565,233.1818181818182,110.10888675374372,345,75,17.0,23.818181818181817,14.96552512104939,47,2,beamng,unsafe
22.13774082402075,1972.9183273201825,9,12,7,90.0,3315,157.85714285714286,129.66597590008894,345,15,17.0,19.61904761904762,11.298867159718736,42,2,beamng,unsafe
41.18081800626967,1803.9339395206107,8,8,3,172.5,2910,181.875,128.58454174199946,345,15,27.0,24.8125,15.60936717967772,47,2,beamng,unsafe
0.0,1902.1521707538907,9,10,7,105.0,3270,172.10526315789474,127.03414159269906,345,15,12.0,18.84210526315789,14.254318488369305,47,2,beamng,unsafe
50.69907550720821,1630.7221569931976,12,8,3,270.0,4305,215.25,118.89570009045744,345,15,17.0,20.75,16.11482236948332,47,2,beamng,unsafe
102.38665564547865,1676.3997669957819,6,6,4,187.5,2295,191.25,109.90763167314634,345,15,22.0,22.0,16.20185174601965,47,2,beamng,unsafe
134.57702793083573,1578.6555197772072,6,5,3,255.0,2220,201.8181818181818,110.29449683940649,345,15,22.0,24.72727272727273,14.039495646800455,47,7,driver_ai,unsafe
191.65905615326017,1600.6771004906007,7,5,4,270.0,2520,210.0,120.0,345,30,22.0,24.5,16.137430609197573,47,2,beamng,unsafe
0.0,1298.6344286950034,8,7,6,255.0,2880,192.0,116.60188677718729,330,15,22.0,20.666666666666668,14.429907214608908,42,2,beamng,unsafe
102.38665564547865,2083.463420347251,5,6,2,120.0,1800,163.63636363636363,107.49399368190741,330,30,42.0,32.45454545454545,15.143937499052436,47,2,beamng,unsafe
95.85405573057407,1673.5139069371082,10,7,2,255.0,3495,205.58823529411762,118.41952284570084,345,30,22.0,23.470588235294123,15.02592914640565,47,2,beamng,unsafe
120.09649018010694,1375.4600006689636,6,5,3,285.0,2190,199.0909090909091,127.61480004326552,345,15,27.0,29.272727272727273,11.552968206489851,42,2,driver_ai,unsafe
116.17418861005244,1721.5205033106104,11,9,2,255.0,3870,193.5,127.27038147188844,345,15,22.0,20.25,13.442005058770066,47,2,driver_ai,unsafe
20.0,1911.5114121609568,9,11,6,90.0,3240,162.0,130.12878236577794,345,15,19.5,17.75,13.718144918318947,47,2,beamng,unsafe
40.0,1670.6962735767127,7,8,5,90.0,2505,167.0,120.48236385463228,345,15,17.0,23.0,16.248076809271918,47,2,beamng,unsafe
69.36083649386055,1466.5719573676904,8,8,2,180.0,2925,182.8125,122.57610837251279,345,30,22.0,22.625,16.189792308735772,47,2,beamng,unsafe
22.13774082402075,1857.598438483767,7,8,5,120.0,2565,171.0,128.07810117268292,345,15,22.0,22.66666666666667,13.767917618708921,47,2,beamng,unsafe
40.0,1982.2650776458488,7,9,3,82.5,2505,156.5625,126.05453618870683,345,15,19.5,22.3125,14.733969042657854,47,2,beamng,unsafe
269.48612805935187,1604.890274556966,8,10,4,82.5,2760,153.33333333333334,131.2969492748742,330,15,19.5,23.11111111111111,13.391078659104387,47,2,beamng,unsafe
35.761961271441095,1824.1562766835864,6,6,2,180.0,2100,175.0,106.82930309610748,315,30,14.5,19.916666666666668,14.924578907143594,47,2,beamng,unsafe
120.09649018010694,1908.5722389870111,11,12,4,90.0,3915,170.2173913043478,133.69724283253112,345,15,22.0,20.695652173913047,14.004455137744706,42,2,beamng,unsafe
177.5049295090139,1416.4746966887699,5,7,3,105.0,1845,153.75,132.77683344620024,330,15,24.5,23.66666666666667,16.87371394276382,47,2,driver_ai,unsafe
20.0,1901.1634235901126,8,8,4,187.5,2820,176.25,126.55902773014654,345,15,24.5,24.5,14.142135623730953,47,2,beamng,unsafe
122.58874336577558,2275.1873696737766,9,10,2,120.0,3360,176.84210526315792,121.52767203090859,345,15,12.0,20.94736842105263,16.66851328643486,47,2,beamng,unsafe
44.40500993197597,1920.6025371033359,10,11,3,105.0,3585,170.71428571428572,126.30542832550705,345,15,27.0,24.619047619047624,14.607487285883778,47,2,beamng,unsafe
177.15849370950104,1024.7413994892504,5,6,1,120.0,1755,159.54545454545453,122.24146271462709,345,15,17.0,21.09090909090909,14.742977036569867,42,2,beamng,unsafe
84.5803907040383,1387.2619396427303,10,7,4,300.0,3510,206.4705882352941,133.52422897430785,345,15,32.0,28.764705882352942,16.173796570432373,47,2,beamng,unsafe
167.74661140877944,1448.741639088045,6,5,2,255.0,2250,204.54545454545453,121.40193471302722,345,15,27.0,24.72727272727273,13.205308223939953,47,2,driver_ai,unsafe
205.2997808084558,2556.891563395224,7,8,4,120.0,2580,172.0,102.44998779892558,345,30,22.0,22.66666666666667,15.369522511198006,47,2,beamng,unsafe
20.0,1307.5787990708895,12,9,4,270.0,4320,205.7142857142857,127.96284537285955,345,30,17.0,17.476190476190474,14.04963665898279,47,2,driver_ai,unsafe
83.65930605660442,1473.3117762790116,6,7,4,75.0,2055,158.0769230769231,125.72158589424215,345,15,32.0,28.153846153846153,12.581097872150865,47,7,beamng,unsafe
239.43738967899463,1526.456822648024,7,10,6,90.0,2610,153.52941176470586,127.64570343547148,345,15,17.0,17.88235294117647,11.786744064419928,42,2,beamng,unsafe
38.089363743001094,2270.8715215900697,7,9,4,105.0,2490,155.625,117.01862832472445,330,15,27.0,25.4375,14.111027381094544,47,7,beamng,unsafe
30.94478023301919,2208.8555430410293,10,8,2,255.0,3630,201.66666666666663,116.10579466829188,345,30,17.0,17.27777777777778,14.57473291371656,47,2,beamng,unsafe
269.48612805935187,1551.6844746743725,6,8,2,120.0,2235,159.64285714285714,119.81331141336815,315,15,34.5,30.214285714285715,14.218592312424557,47,2,beamng,unsafe
35.14295454662025,1272.8734931506422,4,5,5,75.0,1380,153.33333333333334,115.49410759380275,300,30,32.0,28.66666666666667,14.52966314513558,47,2,beamng,unsafe
134.57702793083573,1695.2683346528722,9,8,2,240.0,3180,187.05882352941174,131.18306498855858,345,15,17.0,21.11764705882353,13.637674258081914,47,2,beamng,unsafe
40.0,1997.1378551143905,10,7,3,270.0,3570,210.0,124.01375635269615,345,15,22.0,22.0,12.004900959975616,42,2,beamng,unsafe
303.72804020842824,1498.8705958855871,5,4,2,240.0,1905,211.66666666666663,115.63832505801105,345,30,32.0,29.222222222222218,16.17802197617893,47,2,beamng,unsafe
303.72804020842824,1825.8228212787685,6,7,1,120.0,2250,173.0769230769231,111.72663172532495,345,15,32.0,27.384615384615387,16.46225735310207,47,2,driver_ai,unsafe
303.72804020842824,1697.8355726006127,7,6,2,240.0,2565,197.3076923076923,107.49982798940417,345,15,17.0,19.69230769230769,15.886058790817987,47,2,beamng,unsafe
13.228701606227839,2456.40657098397,10,7,4,255.0,3525,207.35294117647058,119.4733251923874,345,15,22.0,23.470588235294123,13.36860962042766,47,2,beamng,unsafe
116.17418861005244,1721.5205033106104,11,9,2,255.0,3870,193.5,127.27038147188844,345,15,22.0,20.25,13.442005058770066,47,2,beamng,unsafe
74.02204643285917,1182.858931104363,6,7,2,60.0,2130,163.84615384615384,141.9934159653707,345,15,27.0,27.76923076923077,14.256733071423568,47,2,beamng,unsafe
127.18008183839727,1917.8198294727856,5,9,1,67.5,1875,133.92857142857142,115.6994038049303,330,30,32.0,28.785714285714285,14.590498725582496,47,2,beamng,unsafe
167.6622457812031,1490.5104206677008,8,7,4,255.0,2925,195.0,120.0,345,30,22.0,24.0,12.622730819174324,47,2,driver_ai,unsafe
230.91608550140884,1887.6723576828947,8,7,2,270.0,2925,195.0,128.91857895586656,345,15,32.0,28.66666666666667,13.864422895390284,47,2,beamng,unsafe
146.402635769407,1395.0015285013615,9,7,3,262.5,3180,198.75,126.89193236766474,345,15,24.5,23.25,12.054563451241195,47,2,beamng,unsafe
269.48612805935187,1263.0387207484098,5,6,1,120.0,1890,171.8181818181818,120.23221333722066,345,45,42.0,30.181818181818183,17.486712783337587,47,7,driver_ai,unsafe
52.783954494962046,1838.9822788457534,8,10,3,97.5,2820,156.66666666666666,121.47244772192398,345,15,29.5,26.444444444444446,14.896764086435471,42,2,beamng,unsafe
116.17418861005244,1726.242232863647,8,5,6,270.0,2910,223.84615384615384,111.70279671028568,345,60,27.0,25.84615384615385,11.120640226769972,47,12,driver_ai,unsafe
55.195635650759584,2216.3497038634077,9,7,5,262.5,3210,200.625,123.90615148167583,345,15,29.5,24.5,16.393596310755,47,2,beamng,unsafe
31.131320418692635,1915.9946164624307,6,6,2,172.5,2145,178.75,124.81861840286487,330,15,17.0,21.166666666666668,14.837078178970714,47,2,driver_ai,unsafe
70.3420215802759,1642.1841854758932,7,6,2,270.0,2565,197.3076923076923,118.81814457097849,345,30,37.0,26.23076923076923,16.390212117432707,47,2,driver_ai,unsafe
51.21500216437505,1674.7325123927194,13,12,2,240.0,4695,187.8,134.70768352250735,345,30,22.0,18.2,11.160645142642963,37,2,driver_ai,unsafe
20.0,1899.3826709420318,7,7,4,180.0,2595,185.35714285714286,116.68737668467408,345,45,22.0,22.714285714285715,16.24116714414582,47,2,driver_ai,unsafe
235.36105035453582,1840.1793333889689,11,12,1,105.0,3855,167.6086956521739,129.00850633580072,345,15,22.0,21.130434782608692,11.763260224755376,37,2,beamng,unsafe
21.3433690545087,1733.57091290422,7,5,2,270.0,2490,207.5,118.87493427968741,345,30,27.0,26.16666666666667,15.252504348102605,47,2,beamng,unsafe
22.13774082402075,2463.890152817975,9,8,5,240.0,3225,189.70588235294116,112.94806964258468,345,45,17.0,22.294117647058826,14.79970073577544,47,7,driver_ai,unsafe
48.0416485978572,1713.3771522619365,7,6,2,270.0,2520,193.84615384615384,116.40700887823006,345,30,22.0,22.384615384615387,14.068723967824527,47,2,beamng,unsafe
